Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Retail,2025 Q3,All,2025 Q2,Melbourne - FL USA - Brevard County,36560072,19.81,160476,275118,4.62254844605923%,3199
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Collierville  (Cluster),4395181,21,-13796,-2145,3.38682308793068%,265
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Collierville,4395181,21,-13796,-2145,3.38682308793068%,265
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Cordova  (Cluster),5416770,19.46,33310,-2661,2.72230505943298%,315
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Cordova,5416770,19.46,33310,-2661,2.72230505943298%,315
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Crittenden County  (Cluster),2850940,12.54,-8058,-1357,1.12369954586029%,371
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Crittenden County,2850940,12.54,-8058,-1357,1.12369954586029%,371
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Downtown/Midtown  (Cluster),11429384,16.72,19008,-16062,4.72414791584015%,1860
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Downtown/Midtown,11429384,16.72,19008,-16062,4.72414791584015%,1860
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - East  (Cluster),8670431,22.94,44741,-4106,3.46980430185795%,749
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - East,8670431,22.94,44741,-4106,3.46980430185795%,749
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Fayette County  (Cluster),1177742,13.95,-1176,-549,0.138994783628732%,152
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Fayette County,1177742,13.95,-1176,-549,0.138994783628732%,152
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Germantown  (Cluster),2994274,27.88,-173459,-127803,3.1511478126049%,189
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Germantown,2994274,27.88,-173459,-127803,3.1511478126049%,189
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Marshall County  (Cluster),1234488,9.41,28517,-573,0.139977061189711%,211
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Marshall County,1234488,9.41,28517,-573,0.139977061189711%,211
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - North  (Cluster),9966725,13.1,-177730,-143553,4.30515557527542%,1178
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - North,9966725,13.1,-177730,-143553,4.30515557527542%,1178
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Northeast  (Cluster),8601083,19.04,109018,22681,3.64142507314682%,524
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Northeast,8601083,19.04,109018,22681,3.64142507314682%,524
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Olive Branch  (Cluster),3304118,20.45,26382,10401,1.28085622563958%,313
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Olive Branch,3304118,20.45,26382,10401,1.28085622563958%,313
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Outlying DeSoto Cnty  (Cluster),1268232,17.08,14650,9205,1.05225229635835%,176
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Outlying DeSoto Cnty,1268232,17.08,14650,9205,1.05225229635835%,176
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - South  (Cluster),5565468,11.98,-31549,-2654,6.08310028910637%,611
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - South,5565468,11.98,-31549,-2654,6.08310028910637%,611
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Southaven-Horn Lake  (Cluster),8022644,16.89,3029,11834,3.27807143330574%,610
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Southaven-Horn Lake,8022644,16.89,3029,11834,3.27807143330574%,610
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Southeast  (Cluster),12127440,14.33,1530,9791,5.0688274204731%,693
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Southeast,12127440,14.33,1530,9791,5.0688274204731%,693
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tate County  (Cluster),1393057,11.18,-5840,-645,1.08236772939563%,211
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tate County,1393057,11.18,-5840,-645,1.08236772939563%,211
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tipton County  (Cluster),2937844,14.88,60470,65642,1.03817628696561%,382
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tipton County,2937844,14.88,60470,65642,1.03817628696561%,382
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tunica County  (Cluster),912672,10.08,-3332,-410,6.36417046189308%,139
Retail,2025 Q3,All,2025 Q2,Memphis - TN USA - Tunica County,912672,10.08,-3332,-410,6.36417046189308%,139
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Atwater/Winton,2022650,17.14,-26200,-138,5.3311251103878%,258
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Downtown Merced,1546513,14.33,-35220,-101,3.60844023525715%,198
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Los Banos,2394579,17.12,-36251,6812,6.35493770241737%,234
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Merced County  (Cluster),11924624,18.51,-42585,6097,5.31311519443989%,1299
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Outlying Merced County,1604249,17.2,-7154,-85,0.972479954361916%,290
Retail,2025 Q3,All,2025 Q2,Merced - CA USA - Suburban Merced,4356633,21.88,62240,-391,6.93560838699341%,319
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Aventura (Cluster),6742860,89.68,61759,-2522,3.43658328056335%,139
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Aventura,6742860,89.68,61759,-2522,3.43658328056335%,139
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Biscayne Corridor (Cluster),1577305,47.06,-15374,-487,4.00772206485271%,230
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Biscayne Corridor,1577305,47.06,-15374,-487,4.00772206485271%,230
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Brickell (Cluster),1226652,89.13,18230,-541,3.03769931197166%,49
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Brickell,1226652,89.13,18230,-541,3.03769931197166%,49
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coconut Grove  (Cluster),27848,37.03,-43,-10,0.118500436656177%,1
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coconut Grove,1543323,67.01,-11600,-497,2.37681940197945%,145
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coral Gables (Cluster),3942451,56.72,-41441,-7912,1.75639465451241%,378
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coral Gables,3942451,56.72,-41441,-7912,1.75639465451241%,378
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coral Way (Cluster),2790341,49.24,-20990,-864,1.72638390213251%,344
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Coral Way,2790341,49.24,-20990,-864,1.72638390213251%,344
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Downtown Miami (Cluster),4010251,45.51,296215,299827,9.6559040248394%,140
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Downtown Miami,4010251,45.51,296215,299827,9.6559040248394%,140
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Hialeah,12909505,37.21,39384,-4207,1.20968231931329%,1013
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Kendall (Cluster),22178369,49.71,-133485,-2543,2.61738821864128%,1032
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Kendall,22178369,49.71,-133485,-2543,2.61738821864128%,1032
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Medley/Hialeah (Cluster),12909505,37.21,39384,-4207,1.20968231931329%,1013
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami (Cluster),16758308,43.46,-119511,112339,4.1685413569212%,2576
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami,12776139,34.98,-83619,61730,2.96376701444387%,2194
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Airport (Cluster),14718961,46.51,66674,120922,2.83799916505814%,692
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Airport,14718961,46.51,66674,120922,2.83799916505814%,692
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Beach (Cluster),9569450,99.71,-49429,12313,5.90707920491695%,621
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Beach,9569450,99.71,-49429,12313,5.90707920491695%,621
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Gardens/Opa Locka,3660028,32.78,-40177,-1104,2.87046991288662%,523
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Lakes (Cluster),4888116,38.8,-56632,806,5.48327825963497%,210
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami Lakes,4888116,38.8,-56632,806,5.48327825963497%,210
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Miami-Dade Central County (Cluster),3660028,32.78,-40177,-1104,2.87046991288662%,523
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Northeast Dade (Cluster),13390896,37.16,-105321,92632,3.09130921959877%,1247
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Northeast Dade,13390896,37.16,-105321,92632,3.09130921959877%,1247
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Outlying Miami-Dade Cnty (Cluster),997221,40.52,4534,-328,0.526061933487654%,50
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Outlying Miami-Dade Cnty,997221,40.52,4534,-328,0.526061933487654%,50
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - South Dade (Cluster),13700554,36.68,-47418,5309,1.78046822547913%,941
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - South Dade,13700554,36.68,-47418,5309,1.78046822547913%,941
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - West Miami (Cluster),7356966,44.26,1579,339,1.06762759387493%,678
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - West Miami,7356966,44.26,1579,339,1.06762759387493%,678
Retail,2025 Q3,All,2025 Q2,Miami - FL USA - Wynwood-Design District,3982169,70.56,-35892,50609,8.03386270999908%,382
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Brookfield/New Berlin,8825290,18.71,-11466,-192675,3.33340875804424%,479
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Central Waukesha,9810706,15.45,7697,-7133,1.75676457583904%,730
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Downtown (Cluster),2822120,16.62,-3566,-1363,2.82475594431162%,328
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Downtown East,853499,19.24,6694,-416,5.15852980315685%,83
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Downtown West,563864,17.23,-19722,-280,5.0026249140501%,49
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Mayfair/Wauwatosa,5468915,23.14,-159427,-2846,8.90043079853058%,382
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee County (Cluster),60004890,15.26,-245622,-854880,4.02885340154171%,6728
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee East,4521396,16.44,-28939,-21440,1.87661070376635%,722
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee Near SW,8218147,12.38,-11790,-3753,1.19912680238485%,1337
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee NW,10507102,12.16,-2546,-911983,5.99749572575092%,1066
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee SE,9651465,15.23,65355,86785,1.63565836846828%,1007
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Milwaukee West,5619713,11.97,-21834,-2584,1.1113379150629%,950
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - NE/Delafield,4985356,15.94,6603,1825,1.80651098489761%,467
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - NE/Menomonee Falls,4011395,15.51,-44345,-2012,2.87289079278708%,247
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - North Ozaukee,4665553,14.95,65930,69725,1.9394913688302%,463
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - North Shore,2080217,20.48,-33710,-1077,3.08626461774111%,135
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - North Washington,4751773,12.77,33271,4699,3.44035811722279%,398
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - North/Sussex,1151768,14.84,1390,-581,1.05628911405802%,84
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Ozaukee County (Cluster),6386599,15.69,55394,68890,2.58802846074104%,623
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - SE Ozaukee/I-43 Corr,977724,19.06,-13890,-483,6.85919523239136%,63
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - SE/Muskego,2439869,15.96,8537,-1220,3.43674197793007%,210
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - SW Outlying Milwaukee,7554969,18.01,44219,5090,8.53589177131653%,406
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - SW Ozaukee,743322,15.92,3354,-352,1.0405988432467%,97
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - SW/Mukwonago,1495565,12.45,-1281,-725,1.28519991412759%,164
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Third Ward/Walkers Pt,1404757,14.78,9462,-667,0.532618816941977%,196
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Washington County (Cluster),9399669,12.44,17884,-17942,3.16431373357773%,806
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Washington East,2817850,13.07,-32761,-21750,3.63603457808495%,221
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Washington West,1830046,10.63,17374,-891,1.72121357172728%,187
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - Waukesha County (Cluster),32719949,16.29,-32865,-202521,2.40549575537443%,2381
Retail,2025 Q3,All,2025 Q2,Milwaukee - WI USA - West Allis,6382966,14.47,-96950,-3072,2.94204913079739%,723
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Apple Vly/Lakeville  (Cluster),8645372,20.93,8233,-8427,1.75992418080568%,523
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Apple Vly/Lakeville,8645372,20.93,8233,-8427,1.75992418080568%,523
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Brookdale  (Cluster),8329188,16.94,-147112,-5151,5.68720512092113%,662
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Brookdale,8329188,16.94,-147112,-5151,5.68720512092113%,662
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Burnsville  (Cluster),9416576,19.4,-4316,-1910,3.24113555252552%,640
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Burnsville,9416576,19.4,-4316,-1910,3.24113555252552%,640
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Calhoun  (Cluster),10532485,21.34,94484,-28818,2.51412652432919%,1430
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Calhoun,10532485,21.34,94484,-28818,2.51412652432919%,1430
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Chisago County  (Cluster),2373298,13.92,-81259,-1392,6.42767995595932%,387
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Chisago County,2373298,13.92,-81259,-1392,6.42767995595932%,387
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Coon Rapids  (Cluster),9293762,18.79,2487,16364,2.16620564460754%,797
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Coon Rapids,9293762,18.79,2487,16364,2.16620564460754%,797
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Eagan  (Cluster),6930805,20.41,-58744,-4301,5.06447665393353%,480
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Eagan,6930805,20.41,-58744,-4301,5.06447665393353%,480
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Eden Prairie  (Cluster),12671763,21.18,-28094,-51347,1.14722000434995%,846
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Eden Prairie,12671763,21.18,-28094,-51347,1.14722000434995%,846
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Isanti County  (Cluster),2556481,15.65,-11033,-1582,1.53633058071136%,279
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Isanti County,2556481,15.65,-11033,-1582,1.53633058071136%,279
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Maple Grove  (Cluster),11093814,21.85,-20600,-4455,1.05004468932748%,610
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Maple Grove,11093814,21.85,-20600,-4455,1.05004468932748%,610
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Maplewood  (Cluster),12455197,19.06,42348,-2758,3.1798854470253%,969
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Maplewood,12455197,19.06,42348,-2758,3.1798854470253%,969
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Minneapolis  (Cluster),3631337,23.25,-10418,-2316,2.72142197936773%,256
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Minneapolis,3631337,23.25,-10418,-2316,2.72142197936773%,256
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Northtown  (Cluster),10432324,17.63,-68078,-98,2.58276108652353%,675
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Northtown,10432324,17.63,-68078,-98,2.58276108652353%,675
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Pierce County  (Cluster),1739745,12.96,-4073,-1002,2.30298116803169%,340
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Pierce County,1739745,12.96,-4073,-1002,2.30298116803169%,340
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Ridgedale  (Cluster),14003827,22.09,-3401,-29413,2.5843720883131%,967
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Ridgedale,14003827,22.09,-3401,-29413,2.5843720883131%,967
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Rosedale  (Cluster),17626126,20.29,104561,-17343,1.53088662773371%,1303
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Rosedale,17626126,20.29,104561,-17343,1.53088662773371%,1303
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Sherburne County  (Cluster),4466622,17.67,-80410,-2748,2.3046275600791%,387
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Sherburne County,4466622,17.67,-80410,-2748,2.3046275600791%,387
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Southdale  (Cluster),17172679,31.67,58149,-7101,3.97854074835777%,697
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Southdale,17172679,31.67,58149,-7101,3.97854074835777%,697
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - St Croix County  (Cluster),5255128,17.38,-40101,-9206,1.02775804698467%,630
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - St Croix County,5255128,17.38,-40101,-9206,1.02775804698467%,630
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - St Paul  (Cluster),6476478,25.52,-100333,-1583,4.31201942265034%,686
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - St Paul,6476478,25.52,-100333,-1583,4.31201942265034%,686
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - West St Paul  (Cluster),4444368,18.34,4815,4292,2.36409325152636%,397
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - West St Paul,4444368,18.34,4815,4292,2.36409325152636%,397
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Woodbury  (Cluster),12685479,19.92,-3491,-4351,1.37655818834901%,982
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Woodbury,12685479,19.92,-3491,-4351,1.37655818834901%,982
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Wright County  (Cluster),8161099,16.26,123380,92342,0.563943665474653%,789
Retail,2025 Q3,All,2025 Q2,Minneapolis - MN USA - Wright County,8161099,16.26,123380,92342,0.563943665474653%,789
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - CBD (Cluster),1440885,14.7,55,-160,1.5006055124104%,215
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - CBD,1440885,14.7,55,-160,1.5006055124104%,215
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Midtown (Cluster),3782120,13.36,-19081,-386,3.6289170384407%,667
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Midtown,3782120,13.36,-19081,-386,3.6289170384407%,667
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Northeast Mobile (Cluster),733657,12.91,-40313,-83,5.67540414631367%,111
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Northeast Mobile,733657,12.91,-40313,-83,5.67540414631367%,111
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Outlying Mobile County (Cluster),9135481,15.97,45097,28266,2.58505269885063%,982
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Outlying Mobile County,9135481,15.97,45097,28266,2.58505269885063%,982
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Prichard/Saraland (Cluster),2711912,12.95,-24518,-309,5.20503632724285%,389
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - Prichard/Saraland,2711912,12.95,-24518,-309,5.20503632724285%,389
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - West Mobile (Cluster),12958513,20.56,-245087,-5534,7.86032304167747%,964
Retail,2025 Q3,All,2025 Q2,Mobile - AL USA - West Mobile,12958513,20.56,-245087,-5534,7.86032304167747%,964
Retail,2025 Q3,All,2025 Q2,Modesto - CA USA - Hughson/Oakdale/Waterford,1784679,18.72,5415,-112,2.83423513174057%,256
Retail,2025 Q3,All,2025 Q2,Modesto - CA USA - Modesto,19059168,20.86,251314,410623,5.19152246415615%,1582
Retail,2025 Q3,All,2025 Q2,Modesto - CA USA - Stanislaus County (Cluster),27868095,21.02,-8576,409968,5.23399263620377%,2496
Retail,2025 Q3,All,2025 Q2,Modesto - CA USA - Turlock/SW Stanislaus,7024248,22.06,-265305,-543,5.95894381403923%,658
Retail,2025 Q3,All,2025 Q2,Monroe - MI USA - Monroe County (Cluster),7618333,12.99,-14635,16159,3.51303890347481%,841
Retail,2025 Q3,All,2025 Q2,Monroe - MI USA - Monroe County,7618333,12.99,-14635,16159,3.51303890347481%,841
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Downtown Montgomery (Cluster),1161908,13.17,-52787,-135,7.29920119047165%,163
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Downtown Montgomery,1161908,13.17,-52787,-135,7.29920119047165%,163
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Lowndes County (Cluster),195102,13.79,-169,-23,16.8947517871857%,30
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Lowndes County,195102,13.79,-169,-23,16.8947517871857%,30
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - North Montgomery (Cluster),14893278,17.62,-99361,1415,5.81817515194416%,934
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - North Montgomery,14893278,17.62,-99361,1415,5.81817515194416%,934
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Autauga County (Cluster),252433,13.48,-272,-29,0.0966593099292368%,29
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Autauga County,252433,13.48,-272,-29,0.0966593099292368%,29
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Elmore County (Cluster),2026384,11.1,-49844,10292,6.70613273978233%,219
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Elmore County,2026384,11.1,-49844,10292,6.70613273978233%,219
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Montgomery Cnty (Cluster),362832,14.42,2134,2455,1.19201168417931%,47
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Outlying Montgomery Cnty,362832,14.42,2134,2455,1.19201168417931%,47
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Prattville/Millbrook (Cluster),5109382,16.74,26497,4247,5.86814619600773%,352
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - Prattville/Millbrook,5109382,16.74,26497,4247,5.86814619600773%,352
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - South Montgomery (Cluster),4465966,10.99,-44755,-52583,8.3196334540844%,517
Retail,2025 Q3,All,2025 Q2,Montgomery - AL USA - South Montgomery,4465966,10.99,-44755,-52583,8.3196334540844%,517
Retail,2025 Q3,All,2025 Q2,Muncie - IN USA - Muncie/Delaware County (Cluster),7960414,12.16,-105155,1067,2.58886031806469%,710
Retail,2025 Q3,All,2025 Q2,Muncie - IN USA - Muncie/Delaware County,7960414,12.16,-105155,1067,2.58886031806469%,710
Retail,2025 Q3,All,2025 Q2,Muskegon - MI USA - Eastern Muskegon County,2266820,12.89,-113795,10307,5.91912902891636%,225
Retail,2025 Q3,All,2025 Q2,Muskegon - MI USA - Muskegon County (Cluster),12420396,11.76,-61683,95496,5.14349937438965%,1280
Retail,2025 Q3,All,2025 Q2,Muskegon - MI USA - Muskegon Heights,5200688,10.31,-8926,82497,4.8354372382164%,620
Retail,2025 Q3,All,2025 Q2,Muskegon - MI USA - Northern Muskegon County,2012132,9.6,-2093,-264,0.200583273544908%,274
Retail,2025 Q3,All,2025 Q2,Muskegon - MI USA - Norton Shores,2940756,14.94,63131,2956,8.47248136997223%,161
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Conway (Cluster),2503600,15.49,68032,-297,0.530276400968432%,334
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Conway,2503600,15.49,68032,-297,0.530276400968432%,334
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Downtown Myrtle Beach (Cluster),3874401,15.65,-56182,669,2.59547214955091%,477
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Downtown Myrtle Beach,3874401,15.65,-56182,669,2.59547214955091%,477
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Greater Myrtle Beach (Cluster),6517941,22.75,65398,7049,1.72999426722527%,443
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Greater Myrtle Beach,6517941,22.75,65398,7049,1.72999426722527%,443
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Leland (Cluster),1848634,21.52,2968,3247,0.372220785357058%,177
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Leland,1848634,21.52,2968,3247,0.372220785357058%,177
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - North Myrtle Beach (Cluster),6044458,21,46928,11674,2.39632725715637%,549
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - North Myrtle Beach,6044458,21,46928,11674,2.39632725715637%,549
Retail,2025 Q3,All,2025 Q2,Myrtle Beach - SC USA - Outlying Horry County (Cluster),10752656,17.44,59708,68593,0.900056678801775%,1193
